seed,pool_row_index,smiles,dock_score,qed_exact,qed_predicted,sa_exact,sa_predicted,true_hvi,descriptor_surrogate_hvi,random_score,is_true_top50,is_surrogate_descriptor_top50,is_random_top50
42,34078,FC1=CC2=C(C(=O)NC3C(CCCC3)C)C(=C(N=C2C=C1)CC)C,-9.0,0.8976636057188825,0.7034228055826147,2.961651900651228,2.729429352602447,0.005252231351783777,0.0,0.04417510294416127,False,False,False
42,7770,C1(=NC(C(F)(F)F)=CN1C2=CC=C(S(N(C)C)(=O)=O)C=C2)C=3N=C(C)OC3,-8.7,0.6722792680626264,0.6554363453158638,2.8023480903943945,2.4037423946999152,0.0,0.0,0.40126496418611335,False,False,False
42,7819,FC(F)(F)C=1C=C(OC2C(CN(C2=O)CC=3OC(=CC3)C(OCC)=O)(C)C)C=CC1C#N,-10.1,0.6138551787472524,0.6146653434388785,3.379499826577895,3.2994903503760913,0.0,0.0,0.3239366689376362,False,False,False
42,30522,S(=O)(=O)(/N=C(\N)/C=1C=CC(=CC1)C(=O)N)C2=CC(=C(F)C(=C2)C)C,-9.6,0.644485461796963,0.6241659807342567,2.438278477066941,2.574157101273618,0.0,0.0,0.948645498712641,False,False,False
42,29280,N1=C(C=2OC(CO)=CC2)C3=CC=CC=C3N1C4=CC=CC=C4,-9.0,0.6244672321395573,0.6373218459940632,2.132802173754804,2.2463886924904646,0.0,0.0,0.5768609584975929,False,False,False
42,23513,S(=O)(=O)(C1=NC(C2=NOC(=C2)C(=O)NCC3=CC=CC=C3)=CC(=N1)C)C,-10.4,0.6787149758781159,0.6882096476595767,2.431084916228677,2.08135661242796,0.0,0.05250583922813588,0.8061909654447252,False,False,False
42,27702,O1CCN(C2=CC(CC(=O)C2)C3=CC=CC=C3)CC1,-8.8,0.8142234634734192,0.6698902689787499,3.091325915542777,2.9239305603663834,0.0,0.0,0.17034119365851885,False,False,False
42,1996,S1C(C=2N=C(N=C(NCC=3C(OC)=CC=CC3)N)N=CC2)=CC=C1,-8.3,0.551271327460403,0.5169215098147206,2.5701703864076,2.51697179474743,0.0,0.0,0.9786341439004389,False,False,False
42,22976,O(C=1C(=CC=CC1)C=NNC(NN=CC2=C(OC)C=CC=C2)=NN=CC=3C(OC)=CC=CC3)C,-10.1,0.2895957854158695,0.5015212932686944,2.6345150549977134,2.3397786340613567,0.0,0.0,0.4986395468763152,False,False,False
42,24263,O=C(O)C=1C(/C=N/N2C(CCCC2C)C)=CC=CC1,-8.8,0.8499638827413019,0.658895630694997,3.1486153832960087,2.9738662024806715,0.0,0.0,0.4936720762706458,False,False,False
42,29315,BrC=1C=C(/C=C/C(=O)N(CC2=CC=3OCOC3C=C2)CC)C=CC1,-9.2,0.7196887522791087,0.6129931182331191,2.237412737100385,2.4507275215215336,0.0,0.0,0.9708847285457378,False,False,False
42,2106,ClC=1C(=O)N(N=CC1Cl)C2=NC=NC(OC=3C(=CC=CC3)C)=C2,-9.0,0.7245810151627928,0.6552940665918433,2.408542613210521,2.134005293588322,0.0,0.0,0.38073236121714504,False,False,False
42,12635,ClCCN(C1=CC=C(C=C1)CC(=O)O)CCCl,-6.5,0.7781025155136967,0.6486174845367748,2.2181605261940742,2.193376259698472,0.0,0.0,0.39752502455499295,False,False,False
42,34386,S1C(CNC(=O)CCNC(=O)C=2C=CC(C(C)(C)C)=CC2)=CC=C1,-7.3,0.8427205588570976,0.6788188827355205,1.9228178786168844,2.0584480896748807,0.0,0.0,0.5847527028049366,False,False,False
42,1849,ClC=1C(NC(=S)N/N=C/C=2C=CC(OC)=CC2)=CC(=CC1)C(F)(F)F,-8.9,0.4537190354154818,0.453445723851579,2.123441871628147,2.163095838436627,0.0,0.0,0.12805261054778694,False,False,False
42,20635,O=C1N(CCCC)C(=O)NC(=O)C1C(=O)/C=C/C=2C=3C(NC2)=CC=CC3,-9.8,0.6143946171918695,0.5730052637050574,3.085290832248141,3.2523596349061754,0.0,0.0,0.3210856264118549,False,False,False
42,12599,O(C1=C(C=CC=C1)/C=N/NC(=O)C2=NNC(C(C)C)=C2)CC,-8.0,0.635613815225491,0.5398501975294808,2.370647178526708,2.6674655737679394,0.0,0.0,0.19320832244513053,False,False,False
42,25165,ClC1=C2C(N(N=C2)C)=NC=C1C(OCC)=O,-6.4,0.7501852503978466,0.6249256182384049,2.3234925312923878,2.4254090754126656,0.0,0.0,0.1032834791070496,False,False,False
42,33979,S1C(C(=O)N2C=3C4=C(C2=O)C=CC=C4C=CC3)=CC=C1,-9.9,0.6368406701259124,0.6054895019492559,2.194028262234939,2.63274189479411,0.0,0.0,0.8661446063310201,False,False,False
42,38193,ClC1=CC(CN2C(=O)C(C=3OC(SC)=NN3)=CC=C2)=CC=C1,-8.7,0.6853275083089948,0.6175394987902928,2.356316763780164,2.686228626825414,0.0,0.0,0.589331166127476,False,False,False
42,5642,OC=1C2=NC=CC=C2C(=CC1/C=C/C=3[N+](=C4C(=CC3)C=C(OCC)C=C4)C)C,-9.9,0.524487645867571,0.6513752017348694,2.7906798523549696,2.3951889947648572,0.0,0.0,0.3586727915279112,False,False,False
42,30976,ClC=1C(C=2N(N)C(SCC(=O)NC=3SC(=CN3)C)=NN2)=CC=C(Cl)C1,-9.0,0.48925485137372227,0.760750027504225,2.415935192220598,2.2425935660958363,0.0,0.0,0.4086693773667128,False,False,False
42,17302,O(C(=O)C=1C=CC(N(CC)CC)=CC1)CC(=O)C=2OC=CC2,-7.5,0.5804833630355285,0.5800149455286734,2.0610181462686423,2.294144904040753,0.0,0.0,0.43151900368735463,False,False,False
42,13690,ClC1=CC=C(S(=O)(=O)CCC(=O)NC=2SC=C(N2)C(OCC)=O)C=C1,-8.3,0.7141220033026732,0.7239801070868457,2.136904747882328,2.1602314500725326,0.0,0.0,0.6331491821447094,False,False,False
42,27375,O(C1=C(NC(=O)C[N+]2=CC(=CC=C2)C(=O)C)C=CC(N(=O)=O)=C1)C,-9.1,0.37597925751395544,0.5923517439425982,2.3813551816123972,2.8857221956256356,0.0,0.0,0.9267693914889933,False,False,False
42,30156,ClC(Cl)(Cl)C(NC1C=S(O)(O)=CC1)NC(=O)C(C)C,-6.5,0.3553646052436848,0.6653890875510721,4.8286278236858085,2.9980315297361986,0.0,0.0,0.9327796196569825,False,False,False
42,30208,S(CC1=CC(N(=O)=O)=C(OCCCCC)C=C1)C=2NCCN2,-6.8,0.45081689561520605,0.6021705151538249,2.504037642901043,2.5727009025259098,0.0,0.0,0.3914919795306634,False,False,False
42,5262,ClC1=CC=2N(C=C(C2C=C1)C=3N=C4C(C(=O)N[C@@H](C(=O)N5CC(C5)C#N)C)=CNC4=NC3)C,-9.8,0.48388977862143207,0.6662954129068391,3.4502329123041005,3.0249601047046997,0.0,0.0,0.32926245959776956,False,False,False
42,36497,S1C(C(=O)NNC(=O)CCC(=O)O)=CC=C1,-6.7,0.6647249683248534,0.704213428813867,1.9773858879357444,1.9485110646409411,0.0,0.0,0.45104650018525505,False,False,False
42,31000,O1C(=C(N2C(=O)C=3C(C2=O)=CC=CC3)C(=O)C4=C1C=C(O)C=C4)C,-9.5,0.6960813491709202,0.6510743439276332,2.3840477293631537,2.3556703136528196,0.0,0.0,0.5679342304284926,False,False,False
42,6912,O=C(N(C1CCCCC1)CC)CN2CCC=3C(=NOC3)CC2,-8.1,0.8559478078334916,0.6709675331852996,2.78460028026368,2.945468219429587,0.0,0.0,0.46181791144974826,False,False,False
42,38687,O(C=1C2(N(=O)=O)CC(N(=O)=O)(CN(C2)C)CC1)CCO,-7.2,0.5417549045774421,0.6605775308969738,5.214428500768964,3.0289605918472122,0.0,0.0,0.6587534098167009,False,False,False
42,19638,ClC1=CC(NC(=O)CSCC=2ON=C(N2)C3=CC(OC)=C(OC)C=C3)=C(OC)C=C1OC,-8.6,0.4552505298954254,0.6636946273512578,2.322834050088245,2.619074241469018,0.0,0.0,0.5543990233797637,False,False,False
42,19518,O=C(NC1CC1)C=2C=3C=4C(CCC4C=CC3)=CC2,-9.5,0.8546099865802483,0.5537786836605955,2.0070417573528623,3.078077888387615,0.020731375538964397,0.0,0.3207155466940761,False,False,False
42,14786,ClC1CCCCN(C1=O)C(=O)C=2C=CC=CC2,-7.5,0.5679671338866323,0.650912453183112,2.547030229682992,2.514531072949699,0.0,0.0,0.3457308057626326,False,False,False
42,35852,O=C1C2=C(N(C=C1C=3N(N=NN3)C4=CC=CC=C4)C)C=CC=C2,-9.5,0.5691182436268248,0.6196796962250197,2.1773682459933514,2.3277487387385403,0.0,0.0,0.3785927875597309,False,False,False
42,17171,ClC=1N(N=C(C1/C=N/N2C(=NN=C2S)CC)C)C3=CC=CC=C3,-8.9,0.582781049801894,0.5891193506510511,2.697081548121764,2.441190190761541,0.0,0.0,0.09463976824938869,False,False,False
42,2649,O=C(O)C=1NC=2C(C3=C(N(N=C3C)C)C)=CC=CC2C1CCCOC=4C=5C(C=CC4)=CC=CC5,-11.1,0.2941309374777505,0.6703846272563762,2.584091481003508,2.6092847619490276,0.0,0.8800545914763076,0.16606263241397312,False,True,False
42,22456,S1C(=NN=C1NC(=O)CCC(=O)N2CCN(CC2)C3=NC(=CC(=N3)C)C)CC(C)C,-9.3,0.7165671304150185,0.662947739498636,2.4852361206502778,2.4758770300728794,0.0,0.0,0.7231138021453861,False,False,False
42,33805,ClC1=C(S(=O)(=O)NCC2=CC=CN=C2)C=C(C(=O)N(CC3=CC(F)=C(OC)C=C3)C)C=C1,-9.7,0.5348604704919886,0.6936383743811868,2.2591807570891085,2.07784851289203,0.0,0.0,0.38909671152208003,False,False,False
42,11874,ClC=1C(NC(=O)NC2=CC=C(OC3=CC=C(NC(=O)NC=4C(Cl)=CC=CC4)C=C3)C=C2)=CC=CC1,-9.1,0.21268649128684025,0.6988142402086566,1.8813594405373255,1.7588061515529425,0.0,0.0,0.21453897256014365,False,False,False
42,61,C=1(C(=C(C=C(C1Br)Br)/C=C/C(=O)O)Br)Br,-6.7,0.38729766356170153,0.626041527666941,2.812549686851254,2.628910548101952,0.0,0.0,0.5626724105748573,False,False,False
42,33861,ClC1=C(SC=2C1=CC=CC2)C=3N4CCCC4=NN3,-8.2,0.6769492440219392,0.6516473823611422,2.4673071531326993,2.5094559360388837,0.0,0.0,0.7555395424734273,False,False,False
42,5801,C=1(C=CC(C2=C(C=CC=C2)C(=O)N3CCC(CC3)OC4=CC=C(C=C4)F)=CC1)CN5C[C@H](N[C@H](C5)C)C,-10.6,0.49411576076165814,0.6826022027306294,3.134502722182651,2.839025383025873,0.0,0.0,0.2574223623453714,False,False,False
42,4393,C1CC[C@@H](N1C(=O)[C@@H]([C@@H](O)C(=O)N[C@H](C)C2=CC=C(C=C2)N3C=CC=N3)O)C4=C(SC(=N4)NC)S(=O)(C)=O,-10.6,0.29788098653544104,0.6540585042909518,4.110220588275158,2.9176579804576437,0.0,0.0,0.8267898819237445,False,False,False
42,14040,FC=1C=C(CCN2[C@H](CNCC2)CC3=CC=CC=C3)C=CC1,-8.5,0.9129122098477812,0.655599386133774,2.483918262425643,2.768495928057373,0.11559909766874019,0.0,0.9275048596250496,False,False,False
42,1110,S1C(C(=O)NC2=CC=C(C=3OC(=NN3)C=4C=CC(=CC4)C)C=C2)=CC=C1,-9.5,0.5536851214519249,0.6971211006378285,1.9516790846053613,2.2209651026823822,0.0,0.0,0.5973945290738407,False,False,False
42,32294,O(CCN1C2(CCC(CC2)CCC)CCC1)C(=O)NC=3C=CC=CC3,-8.2,0.7840303484338385,0.6421187103171412,2.9669446126808268,3.8547244440293067,0.0,0.0,0.6689476589915796,False,False,False
42,9352,O1C=2C(N3C(=NNC(=O)C3)C1)=CC=CC2,-7.5,0.6606639196849258,0.6556693226966374,2.8323848670556657,2.380851756739601,0.0,0.0,0.05257599032305538,False,False,False
42,6072,C=1(N=C2C(=C(N1)NC=3N=CN(C3)C)SC=C2C)N[C@@H](C)C4=NC=C(C=N4)F,-9.5,0.5430796098195237,0.639102779715099,3.612707953836301,2.922962979348212,0.0,0.0,0.9455198910219065,False,False,False
42,7673,N=1OC2=CC(OCCCNCC3OC4=CC(O)=CC=C4CC3)=CC=C2C1C,-9.3,0.6207871187190105,0.6319499438142345,3.0143480200991526,3.6212360792882623,0.0,0.0,0.3924847342649438,False,False,False
42,35456,ClC=1C(COC=2C=C(C=CC2)/C=N/NC(=S)NCC)=C(F)C=CC1,-8.1,0.463097778876088,0.47769437613700116,2.230761537021692,2.213879113579766,0.0,0.0,0.9239004005454299,False,False,False
42,20481,S(=O)(=O)(NC=1C=C2NC(=NC2=CC1)C(C)(C)C)C3=C(F)C(F)=C(F)C=C3,-9.3,0.6695139436463662,0.7164719900052355,2.4819765224306938,2.2587554102023812,0.0,0.0,0.5789775247502426,False,False,False
42,13764,S1C(NCCC2=CC=C(S(=O)(=O)N)C=C2)=NN3C(C4=CC(OC(F)(F)F)=CC=C4)=CN=C13,-10.5,0.4150630384597513,0.6434840192952459,2.6404432808574754,2.2981961419145107,0.0,0.0058661969016997025,0.0046187988433276095,False,False,False
42,6043,N1(C([C@@H](NC(=O)OCC2=CC=CC=C2)CCCCN)=O)N=CCC1C#N,-7.3,0.6833550044450124,0.6389830655890866,3.4049027860193686,3.063164090470933,0.0,0.0,0.038541999323435716,False,False,False
42,5420,C(NC(C(C(CC(C)C)O)O)CC1CCCCC1)(C2=CC(NC(=O)CC3=CC=CC=C3)=CC=C2C)=O,-9.9,0.3527713253604553,0.5961107603476465,3.2858180875548753,2.8833128801508052,0.0,0.0,0.680418805669922,False,False,False
42,35217,OC=1N=C2CCCCCCCCCCC2=CC1,-7.7,0.7342089191840904,0.7314969860712845,2.6758958066060696,2.4668320941877195,0.0,0.0,0.5626680138319331,False,False,False
42,30824,S(=O)(=O)(NC1=NCCCCC1)C=2C=C(NC(=O)COC(=O)C(CC)C3=CC=CC=C3)C=CC2,-9.8,0.5710643028063525,0.6154241972128293,2.865839369999966,2.592648651088625,0.0,0.0,0.026532437206074344,False,False,False
42,17810,O=C1NC(=O)CCC1CC2=CC=C(OCC)C=C2,-7.5,0.8235207046532779,0.6469694616538155,2.4900822978162527,4.089306090186944,0.0,0.0,0.7434599612223853,False,False,False
42,3303,C(CP(O)(O)=O)(N[C@H](C(=O)O)CC(=O)O)=O,-6.1,0.34732411747873815,0.6045105789101209,2.9022800078061533,2.738563952330036,0.0,0.0,0.8521453370691817,False,False,False
42,35185,O1CCN(CC1)C(=O)CCNC(=O)C=2C=CC(OCCC(C)C)=CC2,-7.9,0.7810637916734843,0.7031468254031287,1.944951777888452,2.5743897837914296,0.0,0.0,0.4964174824393083,False,False,False
42,6743,C1=C(C(C=2C(=CC=CC2Cl)F)=O)C=C3N(CC4=C(C=CC=C4F)F)C(=NC3=C1)N,-10.3,0.4786710192697908,0.6291955156364174,2.405531588187891,2.312897569704956,0.0,0.0013092573818426836,0.46575744035725497,False,False,False
42,4643,C1=C(C=CC(=C1)C(=O)N2[C@@H](CCC2)CN3CCCC3)C=4C=NC(=C(N4)NCC=5C(=CC=CC5Cl)Cl)N,-9.5,0.432928071453303,0.6840396348958363,3.0509615117436066,2.5940823481937234,0.0,0.0,0.0054731088346274825,False,False,False
42,13292,ClC=1C(N=NC=2C(=NNC2C)C)=CC(Cl)=CC1,-7.4,0.7856272743038774,0.6145237935041582,2.8094413772579045,2.5591267174836028,0.0,0.0,0.7866497124935993,False,False,False
42,4868,S(=O)(=O)(C(CCS)C1=CC=CC=C1)C2=CC=C(OC)C=C2,-6.9,0.8274820685989639,0.6019440914401989,2.5545542532811236,2.747501821606084,0.0,0.0,0.33071606674610543,False,False,False
42,13354,S1C(=NN=C1NC(=O)CCNS(=O)(=O)C2=CC(=C(C=C2)C)C)C3CC3,-9.1,0.7676830942580588,0.6691596275196413,2.2459341793204555,2.749671273131059,0.0,0.0,0.8787636197825396,False,False,False
42,16059,ClC=1C(CSCC(=O)NCCSCC=2OC=CC2)=C(F)C=CC1,-7.3,0.6631810110065585,0.6859549095482534,2.3827020107360717,2.0143139028194685,0.0,0.0,0.37306058755805305,False,False,False
42,30506,O=C(N/N=C/1\C2(CN3CC1CN(C2)CC3)CC4=CC=CC=C4)C5=C(N)C=CC=C5,-10.2,0.618245311610871,0.6757941416831121,4.616447750801944,3.348796478256137,0.0,0.0,0.5650779106307056,False,False,False
42,19830,ClC1=CC=C(CN2CCCCC(NC(=O)C3=C(C4=CC(Cl)=C(Cl)C=C4)C=CC=C3)C2=O)C=C1,-11.1,0.42670133517498826,0.6432990931291475,2.6037655565793436,2.5650187418625805,0.0,0.5679184216764844,0.2703417881993275,False,True,False
42,14535,ClC1=C(NC(=O)C(C=NCCN(C)C)C(=O)NC2=C(Cl)C=C(Cl)C=C2)C=CC(Cl)=C1,-9.0,0.39853403761153305,0.5133060132049369,2.713486790711924,2.985496693912067,0.0,0.0,0.16058831258491868,False,False,False
42,19579,O=C(NCC1=C2C(=NC(=C1)C)C=CC=C2)C3=CC(N(=O)=O)=C(C=C3)C,-10.4,0.5818610014581037,0.6004404876998595,1.994036950462359,2.1671960497307645,0.0005355447753029585,0.0,0.774907903381328,False,False,False
42,16690,ClC=1C(CC(=O)NCC(N2CCCCC2)C3=CC=C(OC)C=C3)=C(F)C=CC1,-8.3,0.7444187419020171,0.7377978141866811,2.51174215404356,2.3575904558119145,0.0,0.0,0.4965904788462816,False,False,False
42,18133,O(C(=O)C1=C(C(=NN=C1NC=2C=C(C=C(C2)C)C)C=3C=CC=CC3)C4=CC=CC=C4)CC,-10.0,0.36626099963491715,0.676188651608639,2.2504876621283767,2.2244366658546224,0.0,0.0,0.5364879237522507,False,False,False
42,10431,S1C(CN(C(=O)C1)C2=CC=CC=C2)COCCCC,-6.9,0.7498501792463351,0.6513788700376365,2.9087192871711487,3.157366414075821,0.0,0.0,0.9654159534817355,False,False,False
42,19134,BrC=1C([C@H]2N(C=CC(=O)[C@H]2OC(=O)NC3=C(Br)C=CC=C3)CC#C)=CC=CC1,-8.8,0.6025601903833633,0.6731964551530609,3.647446711372849,2.494897833505951,0.0,0.0,0.9635799122221537,False,False,False
42,12139,S1C=[N+](CCOP(OC[C@@H](OC)COC(=O)NCCCCCCCCCCCCCCCCCC)(O)=O)C=C1,-6.8,0.06324589764274258,0.5809007792163826,3.8042414473754462,2.6588459157136715,0.0,0.0,0.8556421217024035,False,False,False
42,28735,BrC=1C=CC(C(=O)CCCSC=2N=C(N)C=C(O)N2)=CC1,-7.8,0.35208531871935195,0.5654711886492321,2.437313242335689,2.5996877947895753,0.0,0.0,0.18760929276503358,False,False,False
42,113,ClC1=C(S(=O)(=O)N)C=C(C(NCC=2OC=CC2)=C1)C(=O)O,-7.7,0.768936392874182,0.6710852040848184,2.2774055637520085,2.0990309109557677,0.0,0.0,0.5942726943015799,False,False,False
42,32827,S(C=1N(C2=CC=CC=C2)C(=NN1)C)CC(=O)NC3=CC=4C(C=C3)=C(OC4)O,-9.7,0.512234837040954,0.5997550032782707,2.4715857251516304,2.2872461286242327,0.0,0.0,0.8781474246555374,False,False,False
42,2747,BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,-6.9,0.7534831246414336,0.6745067005453973,1.4281219537494447,2.00644669360543,0.5481685603878992,0.0,0.3744639364489377,True,False,False
42,34752,O1N=C(N=C1C=2C=CC=CC2)C3=NON=C3N,-8.5,0.7069605239111159,0.669761156417675,2.2592622741482487,2.2706188193308585,0.0,0.0,0.10110616593558497,False,False,False
42,1351,O(C1=C2C3(CC4N(CCC(=C24)C=C1OC)C(=O)C=5C=CC=CC5)C=CC(=O)C=C3)C,-9.7,0.7855252676414233,0.6145421714993778,3.738189834684242,3.209939749426075,0.0,0.0,0.8109629022399218,False,False,False
42,5961,C=1(F)C(=CC(C[C@@H](N)CC(N2CCC[C@H]2COC=3C=CN=C(N3)C(F)(F)F)=O)=C(F)C1)F,-9.8,0.504909905226864,0.6515358302024229,3.5938682699098745,3.43594794605178,0.0,0.0,0.48176355136217164,False,False,False
42,10949,S(=O)(=O)(N(C1=CC=C(OCC=2OC(=NN2)C=3C=CC=CC3)C=C1)C)C4=CC=CC=C4,-9.9,0.4458041776249203,0.5425293735951473,2.0808740327381905,2.5711734128547885,0.0,0.0,0.5643926803591786,False,False,False
42,9051,ClC1=CC=2C(OC(=O)NC2C=C1)(C#CC3CC3)C(F)(F)F,-8.1,0.7328090954055055,0.5853713432434361,3.5657078249547665,3.4610733338645043,0.0,0.0,0.9821442963178444,False,False,True
42,12315,O=C1C=2C(C3=C1C=CC=C3)=CC(N(=O)=O)=C(NC(OCC)=O)C2,-9.5,0.5901995246934344,0.6374980256134464,2.1881039556661417,2.2435167092577766,0.0,0.0,0.6072114304940721,False,False,False
42,9185,ClC1=C(S(=O)(=O)NC2CC2)C=C(C=C1)C(=O)NC(C=3OC=CC3)C,-8.3,0.8200993603235057,0.6918115884192666,2.6089477630212645,2.5105373271158515,0.0,0.0,0.4249793856661014,False,False,False
42,26621,O1C=2C(C=C(C1)/C=N/NC=3C=CC(=CC3)C(=O)O)=CC=CC2,-9.4,0.6704397829835526,0.5288168992487031,2.397898837955987,2.3985087029052967,0.0,0.0,0.3699843678471978,False,False,False
42,19629,S1C(=C(N=C1N)C)C(=O)N/N=C\C2=CC(OC)=C(OC)C(OC)=C2,-7.9,0.6076437530298319,0.469084890557616,2.3199390976963112,2.4402241124047044,0.0,0.0,0.4176192926540456,False,False,False
42,38330,S(C=1C=C(NC(=O)NCC2=CC(CNC(=O)NC3=CC(SC)=CC=C3)=CC=C2)C=CC1)C,-9.4,0.31755088287249067,0.6927892944222195,2.197629969820687,2.3294948136533926,0.0,0.0,0.11839908317866876,False,False,False
42,12548,O=C(NCC(=O)N(CC1=CC(OC)=C(OCC)C=C1)C)C2CCCCC2,-8.5,0.7720751273831485,0.7180545462935862,1.9992916601696678,2.243182156921643,0.0,0.0,0.7947505584175718,False,False,False
42,27627,S1C(C(C2(O)CCCCC2)C(=O)O)=CC=C1,-6.3,0.8534782866333741,0.672078313559238,3.137156161652306,2.794414537038636,0.0,0.0,0.8377168581870411,False,False,False
42,32343,FC=1C(CN2CC(NC(=O)C=3C=CC(=CC3)C=C)CCC2)=CC=CC1,-9.7,0.8976582137852039,0.6708492078007441,2.439052384019078,2.678319040908635,0.057462100858622814,0.0,0.28439713457340887,False,False,False
42,21239,BrC=1C=C(C(=O)NC=2C=CC(C(=O)NC3CCCCC3)=CC2)C=NC1,-9.6,0.8070375957724037,0.6917431512317088,1.929133928484335,2.340172868862776,0.01875418957355521,0.0,0.3037966184099441,False,False,False
42,31485,S1C=2N(N=C1SCC(=O)C3=C(N(C(=C3)C)C4=CC=C(F)C=C4)C)C(=O)C(=NN2)C(C)(C)C,-9.6,0.31765491571188215,0.614972965913087,2.7641426864518817,2.460524521101258,0.0,0.0,0.8743342563348132,False,False,False
42,4959,C1(CC2=C(C1)C=CC=C2)(NC(C=3C(=CC4=C(C3)C=CC=C4)NC(NC5=C(C=C(C=C5C)C)C)=O)=O)C(O)=O,-12.3,0.27540457189049017,0.6441164626819152,2.6022409273469247,2.80538900468534,6.443732831881414,20.24246593332534,0.023970355527955456,True,True,False
42,26269,N1(N=CC2=C1C=CC=C2)/N=C/C=3C=CC(N(C)C)=CC3,-8.5,0.6813580741714691,0.624966748777409,2.4575014717840116,2.5146448630126796,0.0,0.0,0.5204574437672277,False,False,False
42,32511,O=C(NCC(=O)N/N=C\C1=CC(N(=O)=O)=C(OC)C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,-10.3,0.29715976862377314,0.5198332059584426,2.268952011028235,2.508278318552797,0.0,0.0,0.46367571468150104,False,False,False
42,38059,O(C1=NC=2C(N=C1C)=CC=CC2)CC(=O)N3CCN(C4=CC=CC=C4)CC3,-10.0,0.7141518302152807,0.6804990292448121,2.0660044428506783,2.1881831301645134,0.010872450864467548,0.0,0.6901267695784598,False,False,False
42,6851,C1=C(C(=C(C=C1S(N)(=O)=O)Br)N)Br,-6.1,0.7642697514286455,0.7170524179176984,2.429807582176659,2.4598311567035833,0.0,0.0,0.16339170014945448,False,False,False
42,16640,O(C1=CC=C(C(N2CCCC2)CNC(=O)CN3NC(=O)C4=C(C3=O)C=CC=C4)C=C1)C,-10.3,0.6036549751423221,0.6676563583019766,2.7542147261207184,2.5558707104910185,0.0,0.0,0.6683307407951538,False,False,False
42,2274,FC1=C(N2CCCC2)C=CC(=C1)/C=C\N(=O)=O,-7.5,0.5983895393531214,0.6031907820143317,2.288997351071325,2.4182506337148317,0.0,0.0,0.37673400787487643,False,False,False
42,15298,O=C1N(C(=O)NC12CCCC2)CC(=O)NC3=CC(C=4N5CCCCCC5=NN4)=CC=C3,-11.0,0.7359674183984951,0.7173178516310422,2.9449283129832953,2.640292063507427,0.12033963514026942,0.17844589973318897,0.618714778169642,False,True,False
42,24071,O=C1N(C(CC1)(C=2N(N=NN2)CC3=CC=CC=C3)C)C4=CC=C(N5CCOCC5)C=C4,-9.6,0.6340105647293118,0.6898744296475449,3.071026385679829,3.0005760348877097,0.0,0.0,0.04009500987277592,False,False,False
